id,ncomments
"9271758","0"
"9273068","0"
"9280105","0"
"9283716","0"
"9285207","2"
"9286398","3"
"9290830","0"
"9297390","0"
"9300340","3"
"9300477","4"
"9300496","0"
"9306793","0"
"9307651","2"
"9309147","1"
"9309476","6"
"9309677","0"
"9313189","1"
"9314177","0"
"9317615","5"
"9317892","0"
"9318803","1"
"9318864","1"
"9323806","3"
"9329849","3"
"9330004","1"
"9330499","0"
"9332968","0"
"9335672","0"
"9336395","1"
"9339505","1"
"9340053","0"
"9343235","1"
"9343385","0"
"9343665","4"
"9345280","0"
"9346284","0"
"9346285","5"
"9351426","0"
"9352893","0"
"9353585","4"
"9355985","0"
"9358129","0"
"9358411","2"
"9359228","2"
"9359308","2"
"9359758","0"
"9360869","1"
"9362068","4"
"9362129","0"
"9366397","0"
"9372603","0"
"9374989","10"
"9376107","0"
"9378150","0"
"9380026","0"
"9384412","7"
"9385817","0"
"9387064","0"
"9391125","1"
"9391666","1"
"9392389","1"
"9394315","0"
"9394751","0"
"9395990","0"
"9396523","2"
"9400210","1"
"9400752","3"
"9403669","0"
"9404094","3"
"9407647","6"
"9410425","0"
"9410741","0"
"9411309","0"
"9414683","3"
"9416833","2"
"9420940","0"
"9423681","3"
"9426502","1"
"9428629","1"
"9429855","1"
"9430702","7"
"9433083","2"
"9434248","2"
"9435028","5"
"9435429","0"
"9436323","7"
"9437069","6"
"9442324","0"
"9443782","0"
"9447035","2"
"9449744","2"
"9453413","4"
"9456787","4"
"9457626","1"
"9458117","3"
"9459419","2"
"9460140","2"
"9461460","4"
"9461960","2"
"9462611","0"
"9464739","1"
"9464838","8"
"9464887","0"
"9466195","0"
"9466255","0"
"9467112","3"
"9467475","5"
"9470392","3"
"9475373","0"
"9476681","6"
"9478164","0"
"9480010","3"
"9484508","2"
"9484998","0"
"9488016","4"
"9490018","2"
"9490835","3"
"9493765","2"
"9496495","0"
"9502777","1"
"9505695","0"
"9507184","0"
"9511989","1"
"9512053","0"
"9512121","5"
"9516437","5"
"9516605","0"
"9522705","1"
"9523189","2"
"9527104","7"
"9531363","0"
"9541113","1"
"9541439","7"
"9543864","0"
"9545542","0"
"9546027","0"
"9546712","1"
"9546942","0"
"9548491","4"
"9550809","0"
"9559935","0"
"9560603","1"
"9563768","5"
"9564278","2"
"9564420","2"
"9565101","1"
"9568414","0"
"9571971","0"
"9574100","0"
"9574577","2"
"9574850","0"
"9575320","0"
"9578692","5"
"9581501","0"
"9584198","0"
"9587404","0"
"9588265","2"
"9597342","2"
"9599840","3"
"9600887","0"
"9601420","0"
"9603528","0"
"9604627","0"
"9605565","0"
"9607881","4"
"9608181","3"
"9609840","1"
"9610556","0"
"9610689","2"
"9611132","6"
"9613159","0"
"9613950","13"
"9614857","5"
"9616887","2"
"9621630","3"
"9623136","0"
"9625204","1"
"9629595","1"
"9631999","2"
"9632463","1"
"9635140","5"
"9635755","0"
"9635815","4"
"9639651","3"
"9644082","4"
"9646611","8"
"9649142","0"
"9650292","1"
"9650699","0"
"9657391","0"
"9659847","0"
"9659898","1"
"9668208","0"
"9672910","6"
"9674176","1"
"9676973","6"
"9677883","2"
"9679422","5"
"9681413","0"
"9683182","0"
"9683559","4"
"9686833","0"
"9688843","2"
"9689932","1"
"9690541","0"
"9694299","4"
"9696942","0"
"9699579","0"
"9700215","9"
"9700625","0"
"9700726","3"
"9700893","5"
"9701136","0"
"9702365","1"
"9706231","0"
"9714522","0"
"9719609","2"
"9721447","2"
"9721914","0"
"9723963","3"
"9724598","0"
"9724824","7"
"9726249","0"
"9727089","7"
"9731866","0"
"9732346","13"
"9732980","0"
"9734043","4"
"9737399","0"
"9737744","3"
"9738431","0"
"9739187","0"
"9740402","5"
"9741599","4"
"9743521","1"
"9744142","0"
"9746032","1"
"9752682","6"
"9753025","0"
"9755090","3"
"9757444","0"
"9758874","0"
"9758925","2"
"9762803","5"
"9765132","0"
"9766804","0"
"9771690","0"
"9771840","2"
"9771896","1"
"9775461","0"
"9776466","0"
"9776486","0"
"9778089","1"
"9785418","0"
"9786879","6"
"9789024","0"
"9790940","14"
"9791134","10"
"9792536","1"
"9792920","0"
"9796419","3"
"9797545","3"
"9802095","0"
"9802620","0"
"9804581","0"
"9805117","4"
"9805331","6"
"9808422","0"
"9810146","0"
"9811811","4"
"9813124","1"
"9815001","3"
"9818745","1"
"9819878","1"
"9819941","4"
"9820561","2"
"9823868","2"
"9825465","0"
"9827551","4"
"9827923","2"
"9834984","0"
"9835248","0"
"9837982","0"
"9839274","0"
"9840585","10"
"9843956","3"
"9846175","1"
"9846408","0"
"9849872","1"
"9851665","0"
"9856919","0"
"9857581","0"
"9858294","1"
"9858997","0"
"9866493","9"
"9872048","2"
"9875407","0"
"9876500","0"
"9877486","5"
"9878676","3"
"9881451","3"
"9883786","1"
"9885357","6"
"9889888","6"
"9889932","6"
"9891046","1"
"9891333","3"
"9894354","11"
"9894974","1"
"9898611","7"
"9905434","0"
"9907626","2"
"9908021","12"
"9912534","2"
"9913369","0"
"9913662","0"
"9917264","3"
"9917601","3"
"9917875","0"
"9921092","0"
"9936260","0"
"9937021","1"
"9938427","1"
"9938530","2"
"9940438","0"
"9940905","0"
"9943451","5"
"9945034","0"
"9946379","5"
"9950812","1"
"9954732","0"
"9959421","2"
"9963611","4"
"9965342","14"
"9965410","4"
"9969940","0"
"9970237","8"
"9972355","7"
"9973299","4"
"9980875","0"
"9980884","3"
"9982088","2"
"9982673","1"
"9982865","1"
"9983265","1"
"9986039","2"
"9988505","0"
"9989044","4"
"9991696","1"
"9993529","4"
"9993707","1"
"9993928","4"
"9994148","0"
"9999379","0"
"10000908","2"
"10002680","3"
"10006391","1"
"10006722","2"
"10007175","1"
"10008743","1"
"10011794","1"
"10013043","0"
"10013918","0"
"10014532","0"
"10017771","0"
"10019654","0"
"10022081","0"
"10025838","15"
"10028941","4"
"10030034","0"
"10030324","0"
"10034195","0"
"10035376","0"
"10036161","4"
"10036330","1"
"10040768","0"
"10046108","3"
"10050217","2"
"10051242","0"
"10051804","3"
"10051846","0"
"10052129","1"
"10055379","1"
"10062004","2"
"10062427","0"
"10072555","0"
"10072659","3"
"10074503","2"
"10087063","0"
"10087905","10"
"10091434","2"
"10091466","2"
"10093362","4"
"10097250","0"
"10098414","0"
"10100530","6"
"10102647","0"
"10105687","2"
"10107013","0"
"10107836","3"
"10110014","1"
"10110211","0"
"10111031","1"
"10114424","6"
"10118693","5"
"10124081","9"
"10124755","0"
"10126493","0"
"10126959","1"
"10129624","0"
"10133337","2"
"10140553","1"
"10143160","3"
"10146539","4"
"10154632","0"
"10161860","2"
"10163513","3"
"10168240","7"
"10168772","3"
"10173244","0"
"10174585","0"
"10177538","3"
"10177716","2"
"10189802","2"
"10190634","0"
"10191136","0"
"10192824","3"
"10199029","4"
"10199463","2"
"10201598","0"
"10203098","1"
"10204864","3"
"10212261","0"
"10213563","0"
"10214760","2"
"10215828","2"
"10217951","0"
"10219816","7"
"10221858","0"
"10222604","7"
"10224011","1"
"10224235","2"
"10226388","2"
"10227325","0"
"10227904","2"
"10228687","4"
"10234219","0"
"10234410","0"
"10236016","1"
"10236667","7"
"10241476","2"
"10242067","5"
"10242831","0"
"10243400","1"
"10246271","3"
"10247073","0"
"10247596","6"
"10247796","0"
"10249056","0"
"10249716","9"
"10250384","3"
"10250605","10"
"10252114","0"
"10253383","6"
"10254369","3"
"10255693","3"
"10256416","2"
"10261828","0"
"10261951","0"
"10263464","2"
"10263708","0"
"10263714","0"
"10264049","0"
"10264770","0"
"10265166","0"
"10265363","2"
"10266612","10"
"10267138","4"
"10269710","0"
"10271645","1"
"10274241","0"
"10275770","1"
"10276519","6"
"10276649","0"
"10276738","0"
"10277148","0"
"10278125","0"
"10278885","3"
"10279194","1"
"10279217","0"
"10281136","5"
"10281912","0"
"10282307","6"
"10287104","0"
"10290561","1"
"10297211","0"
"10297960","1"
"10299137","6"
"10302421","1"
"10304635","0"
"10310299","1"
"10312775","4"
"10313981","5"
"10317462","0"
"10319984","4"
"10320191","0"
"10323800","0"
"10324141","3"
"10324211","0"
"10327747","0"
"10329299","3"
"10334240","0"
"10336535","0"
"10336636","6"
"10337198","0"
"10338734","0"
"10339266","6"
"10346539","1"
"10354035","1"
"10355384","4"
"10357272","0"
"10357656","0"
"10359959","2"
"10361013","0"
"10361614","0"
"10362409","2"
"10363606","6"
"10364772","3"
"10368111","0"
"10371304","1"
"10371775","2"
"10372229","6"
"10377189","2"
"10377811","3"
"10381378","0"
"10386003","0"
"10386007","1"
"10387513","9"
"10388235","2"
"10388272","0"
"10396762","6"
"10396924","0"
"10400508","2"
"10400879","0"
"10405809","4"
"10409686","1"
"10421535","1"
"10422940","0"
"10424003","0"
"10425487","0"
"10427246","3"
"10428809","0"
"10430000","0"
"10435850","0"
"10436332","0"
"10437211","0"
"10438805","0"
"10442192","0"
"10442236","0"
"10442486","5"
"10442548","0"
"10447739","4"
"10448392","0"
"10449129","0"
"10453848","1"
"10456758","1"
"10457752","1"
"10463912","1"
"10464613","2"
"10464810","0"
"10467652","2"
"10469633","5"
"10469819","1"
"10471217","1"
"10471584","9"
"10478668","1"
"10479141","4"
"10479385","3"
"10479404","2"
"10480100","2"
"10480960","1"
"10490263","6"
"10493130","4"
"10493631","2"
"10494952","2"
"10498580","0"
"10499228","0"
"10500953","0"
"10501547","3"
"10501893","6"
"10509933","9"
"10510797","4"
"10511724","3"
"10511970","4"
"10512457","0"
"10514087","7"
"10520048","1"
"10520325","4"
"10520341","1"
"10524188","3"
"10525381","2"
"10527481","3"
"10531895","0"
"10532600","4"
"10535522","4"
"10535824","0"
"10536658","0"
"10536963","1"
"10539801","7"
"10544897","0"
"10547456","0"
"10549836","4"
"10550751","0"
"10555039","2"
"10564512","2"
"10565559","0"
"10567689","2"
"10572077","0"
"10572733","1"
"10575341","0"
"10576301","1"
"10577080","1"
"10577341","0"
"10578106","0"
"10579289","0"
"10581776","0"
"10583479","1"
"10586480","4"
"10589380","0"
"10590201","0"
"10592533","0"
"10593501","4"
"10596595","0"
"10601711","0"
"10605052","1"
"10606892","0"
"10607637","6"
"10608486","1"
"10610340","0"
"10614091","1"
"10618130","1"
"10620302","4"
"10622180","4"
"10622191","1"
"10622309","4"
"10623919","0"
"10624158","2"
"10624932","3"
"10626126","4"
"10626335","2"
"10626617","0"
"10627048","0"
"10627928","1"
"10628687","4"
"10629177","0"
"10629342","0"
"10630274","3"
"10631215","0"
"10631618","1"
"10631986","1"
"10636885","0"
"10638211","0"
"10641790","2"
"10642237","0"
"10644018","1"
"10644735","2"
"10647880","6"
"10649872","2"
"10650359","2"
"10650514","2"
"10651304","1"
"10655497","0"
"10656739","0"
"10657394","3"
"10660444","2"
"10664316","1"
"10664512","8"
"10665778","1"
"10668954","0"
"10672640","4"
"10673053","0"
"10674897","0"
"10680345","0"
"10680403","0"
"10683480","3"
"10683941","11"
"10686578","1"
"10686709","1"
"10687812","5"
"10690021","2"
"10691546","2"
"10695954","2"
"10696303","0"
"10698779","2"
"10699138","0"
"10700113","2"
"10700958","2"
"10703516","0"
"10708975","2"
"10711859","0"
"10713628","0"
"10714257","0"
"10715819","0"
"10717465","0"
"10719088","3"
"10719224","0"
"10720530","7"
"10724509","1"
"10728440","0"
"10732161","4"
"10732926","3"
"10733067","3"
"10737069","3"
"10737318","2"
"10742229","1"
"10742661","1"
"10745894","2"
"10751813","4"
"10752017","0"
"10753854","3"
"10755084","6"
"10756232","1"
"10759602","0"
"10764931","6"
"10765906","2"
"10766060","4"
"10766139","5"
"10770338","2"
"10773121","0"
"10774955","0"
"10775746","0"
"10779027","3"
"10780112","1"
"10780313","0"
"10782522","4"
"10783081","3"
"10786696","0"
"10788651","0"
"10788753","0"
"10789914","4"
"10789984","9"
"10790209","5"
"10792315","1"
"10796357","1"
"10797671","3"
"10797828","2"
"10799393","0"
"10800857","1"
"10802850","0"
"10804064","0"
"10806799","4"
"10807479","2"
"10807690","3"
"10808930","3"
"10809258","9"
"10809830","0"
"10815765","0"
"10817527","0"
"10818411","1"
"10819265","3"
"10822509","3"
"10827298","1"
"10831227","0"
"10837377","2"
"10837647","2"
"10839558","0"
"10840232","0"
"10840772","0"
"10845469","2"
"10846123","3"
"10846307","5"
"10849532","1"
"10849959","4"
"10849994","2"
"10850651","4"
"10850860","3"
"10851071","2"
"10851749","2"
"10852878","0"
"10854446","3"
"10855336","1"
"10855348","4"
"10857317","1"
"10862258","0"
"10862857","5"
"10868447","2"
"10869006","3"
"10869020","1"
"10870349","4"
"10877430","0"
"10878484","4"
"10878699","5"
"10878727","2"
"10879748","0"
"10881936","12"
"10882678","3"
"10883444","0"
"10883505","5"
"10883565","5"
"10885244","1"
"10885320","6"
"10887099","0"
"10891042","7"
"10893160","0"
"10895138","0"
"10898820","1"
"10901035","0"
"10901051","1"
"10903800","3"
"10906422","0"
"10908182","0"
"10910587","1"
"10910951","1"
"10912969","0"
"10923140","3"
"10923885","3"
"10924238","5"
"10926132","1"
"10927457","5"
"10929714","5"
"10931642","0"
"10936271","0"
"10936552","3"
"10936723","8"
"10937065","0"
"10937601","8"
"10939593","0"
"10947906","0"
"10948994","7"
"10951530","4"
"10953145","8"
"10953247","0"
"10953507","1"
"10955988","1"
"10956344","0"
"10964755","0"
"10965107","3"
"10966857","0"
"10969748","2"
"10972503","2"
"10972571","1"
"10980573","3"
"10980811","4"
"10981065","0"
"10982801","1"
"10985282","6"
"10988005","1"
"10994192","0"
"10994731","5"
"10996971","0"
"10997562","2"
"10998328","5"
"10998884","0"
"10999542","2"
"11001606","0"
"11007724","1"
"11008343","2"
"11009890","0"
"11010542","4"
"11010649","4"
"11010707","1"
"11012334","0"
"11012830","8"
"11019969","0"
"11020951","0"
"11021797","0"
"11027484","0"
"11028508","2"
"11032128","2"
"11034042","6"
"11034594","1"
"11035433","7"
"11037213","0"
"11037262","0"
"11038943","0"
"11040692","0"
"11041158","0"
"11045747","3"
"11048131","0"
"11050281","0"
"11050328","0"
"11051801","6"
"11052114","0"
"11052584","3"
"11053421","3"
"11053865","11"
"11055013","1"
"11056421","0"
"11057572","0"
"11060091","3"
"11064013","0"
"11067700","0"
"11078521","0"
"11079510","0"
"11079787","0"
"11080151","1"
"11082432","4"
"11085305","0"
"11095858","3"
"11096734","7"
"11099562","2"
"11099721","0"
"11101857","2"
"11101977","0"
"11102097","2"
"11102974","1"
"11105023","0"
"11106726","6"
"11106918","5"
"11107390","2"
"11107456","0"
"11109324","0"
"11110278","0"
"11110694","0"
"11114353","0"
"11116394","1"
"11117437","4"
"11117884","0"
"11118687","3"
"11118712","4"
"11119825","0"
"11126411","2"
"11130338","1"
"11130370","1"
"11144239","10"
"11144781","2"
"11145253","1"
"11146202","1"
"11149424","5"
"11153880","3"
"11156274","11"
"11161499","2"
"11163962","3"
"11166858","7"
"11170780","1"
"11171637","2"
"11172558","2"
"11174425","1"
"11174828","3"
"11176298","2"
"11178418","1"
"11180437","0"
"11181384","2"
"11182321","0"
"11182535","0"
"11184890","5"
"11185018","0"
"11190327","0"
"11190893","0"
"11192632","0"
"11194926","0"
"11197576","0"
"11200611","1"
"11204314","0"
"11206259","2"
"11207755","3"
"11212945","8"
"11221877","7"
"11222355","0"
"11222759","3"
"11223301","0"
"11224608","2"
"11225439","2"
"11227991","2"
"11230091","0"
"11232703","5"
"11233394","6"
"11233659","0"
"11233788","2"
"11235345","0"
"11239048","3"
"11239886","0"
"11242149","3"
"11242375","1"
"11243946","0"
"11244333","6"
"11244750","0"
"11245396","3"
"11247980","7"
"11249065","5"
"11251678","5"
"11253485","3"
"11253926","0"
"11260311","2"
"11262170","0"
"11262735","0"
"11263640","0"
"11266758","1"
"11267393","0"
"11268020","0"
"11268448","0"
"11269079","2"
"11269211","1"
"11276394","0"
"11277324","4"
"11280933","3"
"11281350","0"
"11283525","0"
"11286004","4"
"11291472","0"
"11291569","0"
"11293085","0"
"11294728","1"
"11295839","1"
"11311727","0"
"11311831","0"
"11311890","2"
"11312667","0"
"11313804","0"
"11314409","0"
"11317242","1"
"11325284","4"
"11329955","0"
"11334399","12"
"11334638","10"
"11334951","0"
"11336511","1"
"11337824","0"
"11338900","7"
"11339782","0"
"11340583","0"
"11345350","0"
"11346200","1"
"11346391","1"
"11346862","4"
"11349539","0"
"11354315","1"
"11356387","2"
"11356463","0"
"11357178","0"
"11358470","7"
"11359597","0"
"11361039","0"
"11365150","1"
"11365934","1"
"11367727","0"
"11373216","0"
"11374150","1"
"11375718","10"
"11380710","5"
"11380752","0"
"11382121","9"
"11382963","2"
"11383891","0"
"11387014","0"
"11389206","4"
"11390092","0"
"11391417","6"
"11391567","5"
"11392413","0"
"11397147","3"
"11399994","1"
"11400930","0"
"11407283","3"
"11408276","3"
"11408369","1"
"11412882","10"
"11413576","6"
"11413860","2"
"11414266","0"
"11416510","0"
"11422742","0"
"11425041","0"
"11428182","0"
"11430966","2"
"11432052","5"
"11432370","0"
"11434100","2"
"11434689","1"
"11435958","0"
"11436561","0"
"11440940","3"
"11444471","2"
"11447548","0"
"11449029","3"
"11449284","2"
"11454004","2"
"11454166","2"
"11454403","4"
"11456377","3"
"11457812","3"
"11457935","3"
"11462129","12"
"11471737","0"
"11473166","5"
"11473276","3"
"11473407","0"
"11474713","1"
"11474747","2"
"11477011","1"
"11478917","0"
"11486894","1"
"11488333","1"
"11490744","6"
"11494978","0"
"11494989","2"
"11495643","1"
"11495702","0"
"11498308","1"
"11499793","0"
"11504324","3"
"11506124","2"
"11506891","5"
"11507036","4"
"11508587","3"
"11511471","0"
"11513730","0"
"11518222","0"
"11525776","5"
"11525846","3"
"11526572","1"
"11527268","0"
"11532082","3"
"11533105","11"
"11533552","0"
"11534671","0"
"11535200","1"
"11536973","2"
"11542972","1"
"11543387","0"
"11543720","0"
"11545563","1"
"11548053","1"
"11550999","0"
"11551003","0"
"11558090","1"
"11560427","8"
"11561689","2"
"11561886","2"
"11561906","3"
"11562057","3"
"11562652","0"
"11564976","0"
"11567165","0"
"11570386","2"
"11570410","0"
"11571418","2"
"11572944","2"
"11573354","0"
"11580944","1"
"11583227","4"
"11584645","1"
"11589036","1"
"11591559","0"
"11593404","0"
"11593953","2"
"11596425","8"
"11596514","0"
"11596830","2"
"11596978","7"
"11597127","0"
"11597692","1"
"11599503","0"
"11599614","0"
"11599744","9"
"11602581","0"
"11607153","1"
"11617094","0"
"11620277","14"
"11625447","0"
"11627885","2"
"11628264","8"
"11629852","0"
"11630023","1"
"11630340","3"
"11630360","0"
"11631428","0"
"11632351","4"
"11635446","3"
"11637348","2"
"11638005","2"
"11639018","0"
"11642668","6"
"11648988","1"
"11652229","3"
"11653768","4"
"11655308","0"
"11656275","0"
"11658143","0"
"11658733","2"
"11660743","2"
"11664710","0"
"11664946","4"
"11665204","6"
"11665828","1"
"11668531","3"
"11669017","2"
"11672070","5"
"11672896","0"
"11674543","2"
"11680900","2"
"11681026","0"
"11683021","0"
"11683334","0"
"11685053","4"
"11685206","7"
"11689740","11"
"11690783","4"
"11693367","0"
"11695132","0"
"11698363","0"
"11699671","4"
"11708061","0"
"11709500","4"
"11709694","6"
"11709863","0"
"11714220","8"
"11714868","0"
"11715770","1"
"11716362","5"
"11717144","6"
"11718980","2"
"11722454","0"
"11723056","0"
"11723177","7"
"11723770","1"
"11727302","2"
"11728697","0"
"11732472","4"
"11734969","1"
"11736242","2"
"11737908","0"
"11740241","4"
"11740932","1"
"11745215","0"
"11746526","2"
"11759852","0"
"11760613","0"
"11761110","0"
"11764891","6"
"11765460","2"
"11768154","3"
"11773557","1"
"11775594","0"
"11776227","0"
"11776761","3"
"11777349","0"
"11779442","6"
"11779842","0"
"11781124","5"
"11782418","0"
"11784471","5"
"11786311","8"
"11786921","0"
"11786968","4"
"11789776","0"
"11791036","5"
"11793524","0"
"11794013","1"
"11794371","1"
"11799457","1"
"11800816","0"
"11806414","0"
"11807581","3"
"11812793","1"
"11813948","1"
"11817262","5"
"11823557","0"
"11824875","1"
"11825692","2"
"11826612","0"
"11830338","0"
"11835875","1"
"11843327","0"
"11847666","0"
"11848919","0"
"11849039","3"
"11855053","2"
"11856652","0"
"11859973","6"
"11863641","1"
"11865764","1"
"11867782","1"
"11869780","2"
"11869941","1"
"11869962","0"
"11873715","2"
"11879736","3"
"11882548","6"
"11885547","1"
"11887019","0"
"11888358","2"
"11891529","0"
"11895059","1"
"11898105","0"
"11898847","6"
"11903313","4"
"11904685","0"
"11904941","4"
"11906483","0"
"11909406","6"
"11914157","3"
"11916582","1"
"11916915","1"
"11924926","1"
"11930290","1"
"11932116","7"
"11932246","1"
"11935370","0"
"11940044","15"
"11940448","1"
"11943445","0"
"11945312","0"
"11947631","7"
"11950148","0"
"11952370","1"
"11952635","2"
"11953053","6"
"11953165","4"
"11954739","0"
"11955590","10"
"11958200","2"
"11958604","3"
"11958645","7"
"11959863","1"
"11960487","9"
"11961332","2"
"11962254","3"
"11963435","4"
"11966677","4"
"11967966","10"
"11968917","8"
"11974837","2"
"11975293","3"
"11975857","1"
"11976380","0"
"11976568","0"
"11977336","2"
"11977608","0"
"11977690","2"
"11980063","2"
"11981432","2"
"11985240","3"
"11985477","2"
"11985498","2"
"11989244","1"
"11999753","7"
"12009109","3"
"12009708","0"
"12011270","0"
"12021438","0"
"12025032","3"
"12029545","3"
"12030622","2"
"12030874","4"
"12031812","1"
"12032057","0"
"12035357","7"
"12037843","0"
"12049395","0"
"12052173","0"
"12053973","1"
"12060338","1"
"12065528","0"
"12068973","4"
"12074543","1"
"12080726","2"
"12090403","10"
"12092554","0"
"12093610","2"
"12095700","0"
"12096902","2"
"12097557","0"
"12104113","1"
"12106011","2"
"12110791","0"
"12112512","2"
"12120175","1"
"12120630","1"
"12120862","1"
"12127613","0"
"12128280","1"
"12129511","2"
"12131281","0"
"12132722","2"
"12133000","1"
"12135995","9"
"12140505","12"
"12141182","0"
"12141566","0"
"12143986","2"
"12145001","1"
"12145561","0"
"12146340","4"
"12147986","0"
"12149600","0"
"12151178","0"
"12151441","12"
"12162459","0"
"12164371","0"
"12166589","6"
"12170567","0"
"12171583","0"
"12172188","1"
"12174393","6"
"12175433","1"
"12177270","0"
"12179291","2"
"12180542","0"
"12184623","0"
"12184689","0"
"12185122","2"
"12190461","2"
"12190616","0"
"12190672","2"
"12194092","0"
"12198646","1"
"12199531","0"
"12201487","5"
"12203949","0"
"12206487","2"
"12212042","0"
"12212116","8"
"12212361","5"
"12218887","6"
"12219232","11"
"12219434","4"
"12221490","0"
"12221752","2"
"12227737","2"
"12235262","4"
"12236426","0"
"12236779","1"
"12237838","0"
"12239317","1"
"12240355","1"
"12240885","12"
"12243482","1"
"12244177","5"
"12245268","3"
"12245315","1"
"12245627","0"
"12246948","1"
"12249658","0"
"12250558","0"
"12254682","4"
"12254710","4"
"12255124","3"
"12255205","2"
"12258577","0"
"12260645","0"
"12261417","0"
"12261789","3"
"12263641","0"
"12266033","1"
"12269337","0"
"12271612","1"
"12272296","7"
"12274667","2"
"12279014","4"
"12280807","4"
"12282842","0"
"12283237","0"
"12287528","2"
"12296927","0"
"12301273","0"
"12301485","0"
"12303590","0"
"12308434","1"
"12311203","0"
"12311908","2"
"12317086","2"
"12319209","7"
"12319776","5"
"12320663","3"
"12320837","1"
"12321069","3"
"12321387","0"
"12328014","0"
"12329641","0"
"12329760","0"
"12331469","0"
"12331925","1"
"12338514","1"
"12338711","9"
"12345381","1"
"12346015","1"
"12347148","2"
"12347830","3"
"12350043","7"
"12352282","0"
"12359445","0"
"12365920","0"
"12367181","5"
"12368666","3"
"12370921","0"
"12372093","7"
"12376226","1"
"12378176","0"
"12379215","0"
"12389151","0"
"12393467","2"
"12398826","1"
"12399156","2"
"12400055","0"
"12404492","3"
"12406566","8"
"12407635","4"
"12408649","4"
"12410191","0"
"12415438","0"
"12417781","0"
"12418932","6"
"12423402","3"
"12424513","3"
"12424702","0"
"12426246","0"
"12426364","0"
"12427601","1"
"12428039","1"
"12430248","7"
"12438206","0"
"12441449","6"
"12442823","0"
"12443007","1"
"12443047","0"
"12444460","0"
"12444468","3"
"12449626","1"
"12453842","3"
"12455216","4"
"12455572","0"
"12459051","0"
"12459390","0"
"12459753","0"
"12460950","5"
"12463297","0"
"12468047","2"
"12468516","6"
"12469116","1"
"12473534","3"
"12474825","0"
"12477560","2"
"12478951","2"
"12483634","1"
"12493170","1"
"12494660","0"
"12495746","2"
"12500433","6"
"12501614","1"
"12507136","1"
"12509992","3"
"12510697","0"
"12520006","0"
"12520112","0"
"12521642","0"
"12524591","0"
"12525755","0"
"12526189","8"
"12526943","1"
"12527243","2"
"12529574","3"
"12530612","0"
"12533549","2"
"12536764","5"
"12537132","8"
"12538367","0"
"12538524","2"
"12541529","2"
"12541999","0"
"12542697","0"
"12546380","2"
"12546652","3"
"12550651","0"
"12553277","1"
"12553712","0"
"12557123","10"
"12559573","0"
"12560283","8"
"12561728","0"
"12563642","1"
"12564170","4"
"12568298","0"
"12572315","3"
"12574595","1"
"12577367","6"
"12577484","0"
"12580964","0"
"12581407","1"
"12582508","1"
"12583028","7"
"12583977","0"
"12585531","0"
"12585866","1"
"12586954","1"
"12588312","0"
"12596920","4"
"12597442","0"
"12600822","0"
"12601998","3"
"12608003","0"
"12610402","1"
"12612836","2"
"12613703","0"
"12614517","1"
"12615764","0"
"12616719","2"
"12616897","3"
"12618432","0"
"12621256","0"
"12623391","4"
"12624841","0"
"12628161","0"
"12629581","2"
"12637764","0"
"12637852","5"
"12640296","2"
"12640662","0"
"12641266","1"
"12644113","6"
"12648792","1"
"12649120","1"
"12653741","2"
"12653911","0"
"12656804","8"
"12657062","0"
"12657792","6"
"12657953","1"
"12670802","0"
"12678719","16"
"12679533","1"
"12688296","2"
"12692755","2"
"12693327","2"
"12703851","0"
"12704331","0"
"12704579","0"
"12705498","0"
"12706787","0"
"12708674","4"
"12710775","3"
"12712519","1"
"12713715","6"
"12721998","1"
"12729380","1"
"12732044","2"
"12734084","3"
"12734705","0"
"12735274","1"
"12735816","1"
"12740935","0"
"12744279","0"
"12744644","0"
"12744750","0"
"12746295","1"
"12747481","0"
"12752819","3"
"12753213","1"
"12754243","0"
"12756957","0"
"12757774","4"
"12761720","7"
"12765148","0"
"12772286","0"
"12774738","0"
"12774870","0"
"12776320","7"
"12783270","2"
"12784330","1"
"12785072","4"
"12789185","1"
"12789436","0"
"12790459","4"
"12792494","0"
"12793419","0"
"12795017","2"
"12796154","1"
"12797238","0"
"12798881","2"
"12798947","4"
"12799896","8"
"12802838","1"
"12805351","3"
"12807634","0"
"12808069","3"
"12811509","7"
"12813782","1"
"12815354","2"
"12818705","3"
"12823239","0"
"12824458","3"
"12824879","2"
"12826020","0"
"12826352","4"
"12826798","0"
"12827499","5"
"12830455","0"
"12831039","1"
"12832213","13"
"12837304","0"
"12838008","2"
"12844839","2"
"12851476","1"
"12851683","0"
"12852551","2"
"12854601","0"
"12856140","9"
"12856285","0"
"12862533","2"
"12863390","0"
"12864120","5"
"12864441","4"
"12865219","7"
"12872657","6"
"12874355","0"
"12875076","0"
"12879175","3"
"12881029","1"
"12881868","0"
"12889103","3"
"12889411","0"
"12897494","3"
"12897906","1"
"12898322","0"
"12899325","5"
"12899876","4"
"12901195","1"
"12902674","0"
"12902763","1"
"12903240","5"
"12904643","1"
"12908745","0"
"12909087","1"
"12911443","2"
"12916085","10"
"12917982","2"
"12926727","0"
"12929410","4"
"12934999","0"
"12937634","0"
"12942301","0"
"12943590","1"
"12949629","6"
"12950089","2"
"12954850","2"
"12956010","9"
"12960248","0"
"12962992","2"
"12964790","6"
"12965009","0"
"12965244","0"
"12967177","0"
"12969180","3"
"12969213","0"
"12970333","2"
"12973229","2"
"12973287","2"
"12974004","0"
"12974119","9"
