postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
681,https://api.github.com/repos/Netflix/security_monkey/issues/681,pr,add refer polici tls transit elb secur polici,resolv unknown refer polici elb auditor issu aws provid elb polici,coverag decreas pull b ea f b e b alexclin tls polici ab b ebe cf e netflix develop,3,4,tls|security|audit,39,0.10256410256410256,0.14350420236587524
3156,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/3156,pr,aws action disabl delet protect rds,current delet rds instanc delet protect enabl result client error action allow custodian polici author disabl delet protect order delet safe lot mock data fairli sure run modifi protect polici remov verifi polici check len resourc remov extra describ instanc resourc call want confirm okay,,3,6,protect|authorise|safe,52,0.11538461538461539,0.14345864951610565
50141,https://api.github.com/repos/saltstack/salt/issues/50141,pr,creat ssh auth manag,pr replac creat new ssh auth manag state use add remov ssh key issu pr fix refer previou behavior ssh auth present abl add key old key manag salt need remov specifi ssh auth absent state new behavior use ssh auth manag ssh key ad salt remov state exampl add key result remov key result add test test written commit sign gpg,,3,10,ssh|salt|signing,67,0.14925373134328357,0.142294242978096
39534,https://api.github.com/repos/ansible/ansible/issues/39534,pr,add firewalld rich rule port forward exampl,exampl provid mike cardwel issu comment issuecom sign adam miller summari add exampl use rich rule creat port forward via firewalld modul document issu type doc pull request compon name firewalld ansibl version,,2,4,firewall|signing,41,0.0975609756097561,0.14185430109500885
55606,https://api.github.com/repos/saltstack/salt/issues/55606,issue,syndic receiv list target event underli minion run tcp transport,descript issu run syndic topolog tcp transport syndic receiv event underli minion get filter transport setup mom syndic minion setup job execut mom never receiv syndic step reproduc issu run mom version report,look fix,2,4,transport|scripting,46,0.08695652173913043,0.14141733944416046
649,https://api.github.com/repos/quantopian/zipline/issues/649,pr,perf chang asset finder back sqlite,attack startup bottleneck creat asset finder cach larg univers second develop product machin instead allow assetfind pass sqlite file alreadi popul hydrat asset object equiti referenc first time creat aforement sqlite creat assetfind db path true fals prepopul data sqlite file found db path use default behavior memori databas behavior chang fuzzi lookup work one charact charact need specifi write metadata consumpt time sinc fuzzi lookup key creat drop charact symbol overwrit partial written metadata longer support e unit test allow insert identifi later updat symbol end date etc instead build upsert behavior time patch chang unit test data asset insert note popul cach remov sinc longer two step process insert metadata realiz metadata asset spawn asset roll insert metadata call insert metadata convert metadata make avail data store,full disclosur less familiar sqllite practic around maintain use connect worth get anoth pair eye familiar,5,13,asset|attack|fuzz|availability|disclosure,152,0.08552631578947369,0.14066757261753082
4766,https://api.github.com/repos/StackStorm/st2/issues/4766,pr,fix rbac execut view unabl verifi pack uid v,fix rbac execut view rbac unabl verifi pack uid execut return action execut db result intern server error tri view result singl execut fix cherri pick select commit pr,next time insid pr descript pleas refer origin pr cherri pick chang make clear pr titl target v branch updat titl descript thank remind,2,5,rbac|scripting,63,0.07936507936507936,0.1399455964565277
33701,https://api.github.com/repos/saltstack/salt/issues/33701,issue,salt ssh merg pillar render fail ignor,descript issu question merg pillar state execut ignor fail pillar state execut fail instead setup normal file base pillar merg step reproduc issu break one file execut state use pillar key log show render fail state execut regardless version report,mind share sls file see method use call pillar valu occur salt ssh read pillar py render file normal master minion salt setup test problem reproduc thank bump look duplciat deal salt ssh stop execut state run issu pillar agre assess f go ahead close issu track issu thank yep look duplic perfect thank close,3,8,salt|ssh|scripting,103,0.07766990291262135,0.1395445019006729
39531,https://api.github.com/repos/saltstack/salt/issues/39531,issue,yaml safe insta yaml load yaml dump,descript issu question allow arbitrari code execut process yaml file think intend propos chang occurr safe variant featur provid unsaf variant even use first fix iter quit easi run git repo pyyaml packag note catch occurr mayb add python lint check function relat step reproduc issu run git repo expect result output exit code confirm match found actual result version report develop,pretti sure safeload check look place yaml load yaml dump safeload thank know salt code base unsaf yaml call made nervou wink clean thank report daniel submit handl situat yaml load yaml dump call without safe loader dumper use submit chang salt pylint version look kind case futur awesom,4,10,safe|scripting|unsafe|salt,119,0.08403361344537816,0.13930420577526093
38930,https://api.github.com/repos/saltstack/salt/issues/38930,issue,ssh auth present return true noth,descript issu question run state specifi ssh key user state return statu setup step reproduc issu public key present version report,use work ps use actual non exampl ssh key gener doesnt work hrm sure return true definit return fals abl fake ssh auth ad use state look follow tag bug thank daniel uhm ping issu debian stretch known workaround resolv unabl replic result,3,6,ssh|scripting|public key,71,0.08450704225352113,0.1392076015472412
1072,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/1072,issue,tri filter secur group use ec schema typeerror,polici polici name secur group test resourc ec comment ec instanc ssh access everywher filter type secur group key cidr valu valu type cidr op equal error output seem issu,tripl backquot multi line snippet error messag help problem key exist inform return relev subset info got back tri polici thank,2,4,security|ssh,60,0.06666666666666667,0.1389681100845337
405,https://api.github.com/repos/jarun/buku/issues/405,issue,unsaf load call disabl gentoo,seem gentoo disabl yaml load secur reason see buku test fail gentoo safe load buku seem easi replac load safe load extract test log,pleas take look,3,4,unsafe|security|safe,33,0.12121212121212122,0.1388581097126007
46487,https://api.github.com/repos/saltstack/salt/issues/46487,pr,pylint cleanup salt modul state state py,pylint cleanup salt modul state state py prepar anoth patch pr come swiftli one get pull easier add new stuff pylint output less warn pr clean pylint warn salt modul state state py issu pr fix refer code qualiti term maintain readabl test written commit sign gpg,,2,4,salt|signing,55,0.07272727272727272,0.1383492350578308
3352,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/3352,issue,mode lambda valid function name length,follow aws lambda function name maximum length charact current polici name prefix greater error occur polici execut valid case seem break chang consid polici violat max name length abl deploy instead return error polici valid assert final length polici name prefix less charact,,2,4,validate|violate,50,0.08,0.13690823316574097
9152,https://api.github.com/repos/apache/airflow/issues/9152,issue,filter owner rbac,airflow cfg paramet filter owner requir authent enabl howev want rbac fab want filter owner rbac need paramet,thank open first issu sure follow issu templat,2,4,rbac|authentication,30,0.13333333333333333,0.13647568225860596
1111,https://api.github.com/repos/Netflix/security_monkey/issues/1111,pr,allow load custom plugin auditor entri point,current watcher load auditor entrypoint secur monkey want work custom plugin load custom auditor let know right go load mine thought process includ entrypoint secur monkey load,make sens,2,5,audit|security,37,0.13513513513513514,0.1357547789812088
52293,https://api.github.com/repos/saltstack/salt/issues/52293,pr,support pass saltenv slsutil render,pr current modul function render file avail salt fileserv avail base environ paramet saltenv pass method provid file salt fileserv issu pr fix refer file previou behavior render base environ new behavior first call render file avail latter render file test written commit sign gpg yes,need remov forward increas likelyhood merg approv last fail test look new test issu slack integr pleas backport pr master branch master backport,4,9,salt|availability|signing|integrity,75,0.12,0.13571211695671082
836,https://api.github.com/repos/freedomofpress/securedrop/issues/836,issue,iptabl invalid state packet ossec spam,sure exactli yet see server remov connect state tabl server send last traffic last packet match state tabl uid allow rule log drop gener spammi ossec alert email alert still sent deliv add outbound inbound rule explicitli drop log invalid packet,,2,4,validate|spam,48,0.08333333333333333,0.13447192311286926
43502,https://api.github.com/repos/saltstack/salt/issues/43502,issue,negat rule salt state iptabl iptabl interfac work,descript issu question run function past setup salt gener wrong rule manual run accord error messag br try,look doubl bound interfac includ wrong spot fix branch avail releas,3,4,salt|scripting|availability,38,0.10526315789473684,0.13434390723705292
681,https://api.github.com/repos/elastic/elasticsearch-py/issues/681,issue,initi sniff timeout option transport class sniff first time bit longer sniffer timeout,check class initi class initi call short time less snif host function call worst scenario long request timeout unavail host return connect pool assum request timeout let say second client wait minut tri next host exampl host b host unavail creat client b without host shuffl round robin sniffer timeout second timeout immedi call connect host use urllib wait sec work becuas initi sniff ignor request timeout sec bug use es client wrong ps test v,assum first sniff must call automat e ok initi snif dedic option possibl workaround look custom nice possibl set option,3,11,snif|transport|availability,110,0.1,0.13430775701999664
56200,https://api.github.com/repos/saltstack/salt/issues/56200,issue,salt auth act field miss,descript issu certain condit captur event field data section base whether autosign grain sent minion state key salt master step reproduc issu scenario correct behavior key salt master accept state auth request sent new minion duplic id without autosign grain data new key move deni automat duplic id act field present scenario correct behavior key salt master accept state auth request sent new minion duplic id autosign grain data new key move deni automat duplic id act field present scenario correct behavior key salt master pend state auth request sent new minion duplic id without autosign grain data new key move deni automat duplic id act field present scenario incorrect behavior key salt master pend state auth request sent new minion duplic id autosign grain data new key move deni automat duplic id act field miss version report minion version salt matter,thank report see reproduc probabl add minion run window autosign grain use process look due miss block,3,14,salt|scripting|signing,165,0.08484848484848485,0.13209694623947144
34316,https://api.github.com/repos/saltstack/salt/issues/34316,pr,make salt ssh pass proper return code jinja render error,pr add retcod passthrough salt call command use salt ssh chang modul state pkg return return code fix whole class bug salt ssh return code issu pr fix refer fix mayb previou behavior salt ssh return code zero jinja render error new behavior salt ssh return code jinja render error test written,excel great thank much,2,11,salt|ssh,67,0.16417910447761194,0.13175593316555023
39868,https://api.github.com/repos/saltstack/salt/issues/39868,issue,archiv extract issu sourc hash updat true extract file exist,descript issu question sure use archiv extract properli bug think check tarbal content besid hash chang extract file miss setup output step reproduc issu run state remov extract tarbal path run state salt compar hash extract state document salt use function call archiv list list file directori archiv use inform state check minion see path miss know whether archiv need extract make miss argument unnecessari case version report,appear bug sourc hash updat updat sourc hash chang without work interest thank daniel design work carri featur rewrot state howev behavior quit match document definit case proceed extract event file miss taken care experi issu scratch head quit hit relat case worth take consider say follow state file archiv archiv extract name opt tarbal sourc sourc hash md sum sourc hash updat true option strip compon enforc toplevel fals creat hash file want push updat archiv updat state follow file archiv archiv extract name opt tarbal sourc sourc hash md sum sourc hash updat true option strip compon enforc toplevel fals creat hash file realis mistak updat archiv want push origin archiv revert chang state file alreadi exist noth extract mayb hash file creat associ state file catch updat either file content chang differ use creat issu relat total sure figur put issu case need track separ fix confirm seem work expect develop branch sorri ignor last comment test correctli plu chang made develop branch yet test saltstack salt archiv extract explod path remov work,4,18,hash|scripting|salt|signing,255,0.07058823529411765,0.13148993253707886
31314,https://api.github.com/repos/saltstack/salt/issues/31314,pr,fix salt state smarto trip nonetyp,present develop target fix follow happen test true given state sls state highstat,approv,2,2,salt|pen test,21,0.09523809523809523,0.13139788806438446
56575,https://api.github.com/repos/saltstack/salt/issues/56575,pr,add salt beacon,pr add new beacon issu pr fix new behavior allow user specifi one salt function option arg kwarg execut everi beacon interv beacon fire event return function truthi event includ function call arg kwarg applic well return data test written yes commit sign gpg,,2,3,salt|signing,48,0.0625,0.13015858829021454
729,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/729,pr,add secur group selfrefer filter option,boolean filter option secur group fix,travi setup addit valid test polici run afoul test polici name work polici regex req,2,3,security|validate,28,0.10714285714285714,0.12890855967998505
1010,https://api.github.com/repos/cookiecutter/cookiecutter/issues/1010,issue,cookiecutt cannot creat project tree use bash script,cookiecutt version templat project url n python version oper system ubuntu descript tri done tri creat cookiecutt project use script ubuntu follow beginn guid creat project went wrong beginn project command run cli exampl need place command bash script command run bash script execut put command bash script made script execut run execut script instead creat folder name bash script run setup full command refer earlier directori tree run error messag creat new file allow bash script creat project directori tree instruct cookiecutt execut,probabl send link public repositori contain cookiecutt templat hi cookiecutt requir templat directori top level templat project run bash script check document post gener gener new project base exist directori tree templat typic need creat directori bash script quit common howev complex templat project bash python script prune option file etc hope help thank comment help previous mis understood much clearer,2,19,cookie|scripting,154,0.12337662337662338,0.12884435057640076
1443,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/1443,pr,updat crypt py,ad try catch process encod url bucket object remov process sns event ad logic check event sns process event function remov via sns py function,,2,2,crypt|encode,29,0.06896551724137931,0.12818829715251923
5095,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/5095,issue,valid exit statu structur parser error,look recent chang includ structur parser skip set error variabl valid exit statu even structur parser problem instanc custodian valid config polici tag complianc audit yaml custodian command error configur invalid config polici tag complianc audit yaml custodian command error polici miss requir key name resourc data echo,,2,6,validate|audit,55,0.10909090909090909,0.128146693110466
5697,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/5697,issue,aws glue catalog filter glue secur config boolean error,background glue catalog recent introduc new resourc type avail encrypt filter filter properti return follow error polici run reproduc run follow polici version expect behavior resourc json output directori contain json object data catalog datacatalogencryptionset connectionpasswordencrypt returnconnectionpasswordencrypt fals background pleas complet follow inform os osx python version custodian version tool version n cloud provid aws polici traceback output addit context add context problem,thank bug report see problem put pr soon address close,4,8,security|availability|encrypt|password,83,0.0963855421686747,0.12814180552959442
2850,https://api.github.com/repos/zulip/zulip/issues/2850,pr,reload overlay hash group chang,hash group array depend whether overlay refresh chang trigger set administr noth need chang sinc group overlay howev go administr subscript run function display correct overlay,autom messag dropbox cla bot look alreadi sign dropbox cla thank seem fail casper test investig merg via set redesign branch,3,5,hash|scripting|signing,53,0.09433962264150944,0.12807351350784302
35012,https://api.github.com/repos/saltstack/salt/issues/35012,pr,accept user account sid win dacl modul,pr pull request let one sid secur princip win dacl modul previous user account group accept previou behavior user account group accept secur princip new behavior sid user account group use secur princip test written motiv account well known sid administr everyon etc localis non english window version everyon english system name jeder german system tout le mond french system sid well known account across version window make handl acl localis window releas easier one refer well known sid well known sid,hi pleas look lint warn,2,7,user account|security,95,0.07368421052631578,0.12772874534130096
43929,https://api.github.com/repos/saltstack/salt/issues/43929,issue,salt run manag removekey true return critic kwarg must pass insid low data,descript issu question salt run manag removekey true return full output step reproduc issu execut version report,fix current tri week abl test branch sorri instal salt deb packag want break appli patch manual provid link coupl patch plan releas earli next week say wait chanc check new deb packag,2,4,salt|scripting,64,0.0625,0.1272430717945099
13317,https://api.github.com/repos/getsentry/sentry/issues/13317,pr,fix auditlog inbound filter return state assign,return state assign variabl even state chang fix sentri art,,2,3,audit|signing,18,0.16666666666666666,0.1268060952425003
3405,https://api.github.com/repos/freedomofpress/securedrop/issues/3405,issue,securedrop admin updat verifi tag signatur prior check tag,bug descript securedrop admin updat logic introduc check tag verifi properli sign securedrop releas sign key incorrect non product readi malici tag select error appear administr admin ignor error securedrop repositori longer updat product readi code securedrop administr check run code certifi securedrop team product readi expect behavior updat checkout code signatur valid order follow fetch tag v checkout actual behavior order fetch checkout tag v comment upgrad manual method valid tag order describ blog post safe gui updat subsequ securedrop releas,yep verifi tag sign inde check branch updat pre releas announc follow procedur follow procedur go forward ask user manual check sign tag,8,19,security|signing|signature|scripting|malicious|certificate|validate|safe,115,0.16521739130434782,0.12678107619285583
34205,https://api.github.com/repos/saltstack/salt/issues/34205,pr,ad descript nsi salt minion servic,pr add decript nsi built salt minion servic issu pr fix previou behavior descript field servic empti new behavior descript field servic present test written,thank first pull request got help check develop git branch chang includ confus develop contain chang manual enter chang servic still descript open issu track,2,6,scripting|salt,57,0.10526315789473684,0.1263236105442047
6744,https://api.github.com/repos/docker/compose/issues/6744,pr,w p yaml safe load rather yaml load,mostli aim address secur warn tool show fix test suit oper system path disallow,pleas sign commit follow easiest amend last commit consol git clone b yaml safe load gitsomewher cd somewher git commit amend edit git push f amend updat exist pr need open new one close duplic found,3,4,safe|security|signing,59,0.06779661016949153,0.1252547800540924
251,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/251,issue,add check secur group key pair invalid autosc group filter,delet secur group referenc launch configur caus lc asg becom unus add valid secur group check asg resourc type invalid filter,true omit previous sinc sg strongli referenc eni prevent delet extant instanc none extant though seem viabl work fix pr come soon add check invalid key pair use list reason asg invalid,2,8,security|validate,64,0.125,0.12524551153182983
2691,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/2691,issue,azur valid throw error bag object callabl,issu command polici result,bug seem relat use tag part tag action try creat session avail thank creat session method filter action,2,2,validate|availability,30,0.06666666666666667,0.12517747282981873
55599,https://api.github.com/repos/saltstack/salt/issues/55599,issue,mac user enabl auto login state,descript issu mac user enabl auto login modul state look rather trivial add state sinc modul everyth alreadi exist,,2,3,login|scripting,26,0.11538461538461539,0.12504757940769196
2569,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/2569,pr,wip azur add filter action doc access control,pr includ ad readabl valu role assign read abl filter new valu principalnam displaynam aadtyp call graph augment add filter abl filter role assign access type azur resourc ad action delet role assign better document use role assign role definit,look azur storag rev,2,5,access control|signing,53,0.09433962264150944,0.12496896833181381
3051,https://api.github.com/repos/mitmproxy/mitmproxy/issues/3051,issue,mitmdump v accept filter posit argument,step reproduc problem mitmdump u googl com traceback recent call last file releas spec mitmdump line file mitmproxi tool main py line mitmdump file mitmproxi tool main py line run file mitmproxi optmanag py line updat keyerror unknown option view filter fail execut script mitmdump comment tri far mitmdump dumper filter u googl com work handi v mayb help text need updat say view filter option mitmdump help usag mitmdump option filter posit argument filter arg filter express equival set view filter save stream filter option system inform mitmdump version mitmproxi binari python openssl openssl h mar platform darwin x bit,confirm maco high sierra window kali linux linux distribut lie around hi thank report slip crack addon option refactor core decompos forc super precis exactli mean default filter specif mitmdump good thing filter read file use flag simpl option flow load disk check skip match fix stream flow live thing trickier first glanc user expect mitmdump kill flow match filter howev flow match filter specif point lifecycl data ad progress clientconnect requesthead request etc mean conclus say flow match filter last event point alreadi sent receiv fly think sane option make clear display filter mean option final case write flow file flag need option cover mean default filter shortcut set option,4,19,mitm|scripting|openssl|crack,219,0.0867579908675799,0.12488111108541489
4759,https://api.github.com/repos/StackStorm/st2/issues/4759,pr,fix enterpris ldap issu execut view,close error caus ldap rbac expect document return actionexecutiondb contain action pack action uid current return traceback got rbac action object return get key error mongo return action pack action uid satisfi st rbac,cla assist committ sign cla thank contribut review merg thank contribut bug fix go ahead add correspond test case proprietari rbac code base work test notic anoth bug hide attribut mandatori well c b b f bae f c b da clarifi add context believ issu affect webui default cli sinc webui tri retriev less field one need speed thing,3,7,ldap|rbac|signing,101,0.06930693069306931,0.12486618012189865
9627,https://api.github.com/repos/zulip/zulip/issues/9627,pr,creat stream fix widget chang privaci render initi,admin user creat new privat stream widget chang privaci stream render render subscript set templat partial subscript add event case handl fix,hello member pull request label area real time sync area stream set label want check look great merg thank,2,4,privacy|scripting,50,0.08,0.12393534183502197
38,https://api.github.com/repos/shadowsocks/shadowsocks/issues/38,pr,cach encrypt tabl reslov perferm issus,take second gener encrypt tabl raspberri pi think necessari cach otherwis speed start time devic,gener compar modif time cach file config json use mani program use crc cach filenam gener cach file time chang password compar modif time work someon pass password command line chang password fix cach name need delet password chang clean use cach file think featur remain fork slow devic,3,7,encrypt|crc|password,71,0.09859154929577464,0.12324369698762894
55781,https://api.github.com/repos/saltstack/salt/issues/55781,issue,add program option support win firewal modul,descript issu window firewal allow rule defin explicitli program given underli implement win firewal use ad option specifi program rel easi see inform firewal rule match use program patch,thank report label featur request thank,2,5,firewall|scripting,43,0.11627906976744186,0.12292022258043289
1738,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/1738,pr,add invalidsnapshotid malform encrypt filter,filter unencrypt asg use filter return error current handl code pr add function handl error code thank,see error handl move function test note comment close pr sinc work open new pr suggest fix,2,3,validate|encrypt,40,0.075,0.12228875607252121
1678,https://api.github.com/repos/spulec/moto/issues/1678,issue,secur group rule ad author secur group ingress ad accord describ secur group,expect call author secur group ingress see chang made reflect describ secur group actual see chang output describ secur group test case work aws uncom version,ah use differ paramet work mayb redund api boto doc specif seem ah seem ad support pass paramet yet mark featur add thank open,2,8,security|authorise,64,0.125,0.12223150581121445
4529,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/4529,pr,aws tag acm certif,close pr add tag remov tag mark op acm certif filter unus certif mark action sampl polici use,exampl pr descript relat content pr feel bit odd make sens ad detail written sampl polici wrt issu address,2,4,certificate|scripting,42,0.09523809523809523,0.1218700110912323
24285,https://api.github.com/repos/saltstack/salt/issues/24285,pr,document avail argument file state,mention document argument python render templat file made avail global python script previous unsur context render file configur avail python script render pr explain point,,2,5,availability|scripting,31,0.16129032258064516,0.12056561559438705
41004,https://api.github.com/repos/saltstack/salt/issues/41004,pr,add salt auth file modul simpl file base authent,pr pull request introduc new auth modul enabl simpl file base authent new behavior new modul add abil authent user text file without hash password apach style file addit backend type cdb sqlite etc ad rel easili new option test written,modul work branch sinc technic new featur base branch code backport chang thank feedback updat pull request suggest great thank,4,6,salt|authentication|hash|password,71,0.08450704225352113,0.12032587826251984
4614,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/4614,issue,azur extend firewal action sql,firewal action place storag resourc cosmo resourc exit criteria action avail sql firewal,,2,4,firewall|availability,19,0.21052631578947367,0.12011270225048065
40048,https://api.github.com/repos/ansible/ansible/issues/40048,pr,firewalld amend doc python host,sign felix kaechel summari amend doc firewalld modul fedora remov python bind firewalld see issu type doc pull request compon name firewalld ansibl version,cc bot,2,5,firewall|signing,32,0.15625,0.1193908080458641
910,https://api.github.com/repos/cloudtools/troposphere/issues/910,pr,add descript properti secur group ingress egress,ad,ahhh good catch thank thank eager releas descript secur group rule incred help note appear limit descript properti mention thread aws forum descript work sourc anoth secur group work sourc cidr rang hope clarif aws,2,7,scripting|security,44,0.1590909090909091,0.11926677823066711
69659,https://api.github.com/repos/ansible/ansible/issues/69659,pr,ansibl test remov run nologin contain,summari chang contain run nologin file creat systemd prevent us abl ssh test ensur file get delet contain run well enough run setup script test plan issu type bugfix pull request compon name ansibl test,ever figur caus file ad recal consist across variou contain found mention search run nologin creat systemd tmpfile setup servic remov systemd user session servic,3,5,login|ssh|scripting,67,0.07462686567164178,0.11895183473825455
949,https://api.github.com/repos/freedomofpress/securedrop/issues/949,issue,apparmor profil support ssl,apparmor profil current allow org enabl ssl sourc document interfac org local modifi profil next updat securedrop app code overrid chang add support ssl apach modul access read cert apparmor profil interfer site use ssl,ad work org use ssl ssl modul requir setenvif modul need allow apparmor profil nomin let wait need happen break exist instal ssl sourc interfac sinc apparmor profil includ part securedrop app code deb packag test found need ad line set lock,2,9,ssl|security,82,0.10975609756097561,0.11881206929683685
2886,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/2886,issue,ebs polici error use action encrypt instanc volum,tri run ebs polici action encrypt instanc volum get except encryptinstancevolum object attribut verbos filter volum polici traceback,self verbos initi valid method valid disabl see happen think gener got place form lazi init valid address see skip valid flag cli error bit odd fyi pretti certain work updat custodian updat test environ polici seem run success still occur version tri run period lambda saw intend purpos function appear run thu valid requir polici initi path,2,8,encrypt|validate,85,0.09411764705882353,0.11861930042505264
12679,https://api.github.com/repos/getsentry/sentry/issues/12679,pr,feat group support group enhanc fingerprint,pr add support group enhanc server side fingerprint former requir newstyl group algorithm select former work group strategi add ui configur group enhanc fingerprint featur flag current ui featur gate like never avail custom current form except test purpos subset becom avail appli earlier revert pend fix sync getsentri,,2,5,fingerprint|availability,56,0.08928571428571429,0.11770710349082947
5304,https://api.github.com/repos/spesmilo/electrum/issues/5304,issue,pgp sign releas tag,given level target attack electrum prudent ensur offici git releas tag sign committ condit becom offici releas tag tag unsign luckili v sign v v v think tag sign minimum sinc tag sign process happen independ whether last commit tag sign alway obviou last commit releas origin post,well ok reason request though note releas distribut binari tar gz etc sign turn sign git tag time gpg pubkey upload github profil test local run e g upload key github turn sign git tag time gpg pubkey upload github profil great thank,3,12,pgp|signing|attack,96,0.125,0.11722346395254135
5304,https://api.github.com/repos/spesmilo/electrum/issues/5304,issue,pgp sign releas tag,given level target attack electrum prudent ensur offici git releas tag sign committ condit becom offici releas tag tag unsign luckili v sign v v v think tag sign minimum sinc tag sign process happen independ whether last commit tag sign alway obviou last commit releas origin post,well ok reason request though note releas distribut binari tar gz etc sign turn sign git tag time gpg pubkey upload github profil test local run e g upload key github turn sign git tag time gpg pubkey upload github profil great thank,3,12,pgp|signing|attack,96,0.125,0.117217056453228
25974,https://api.github.com/repos/saltstack/salt/issues/25974,issue,pillar salt client caller interfac intermitt,pillar salt client caller interfac intermitt appear authent issu accord log work around basic read ec tag directli aws use boto salt master minion initi connect set minion grain tag instead use ec pillar,zd need confirm bug attempt fix wait inform custom zd close zd issu due inact custom,2,4,salt|authentication,57,0.07017543859649122,0.11686044186353683
26690,https://api.github.com/repos/saltstack/salt/issues/26690,pr,add execut modul state modul base encod decod file,reopen less lofti goal,add new function thank doh old branch thank catch cool thank go go jenkin,2,2,encode|decode,28,0.07142857142857142,0.11604666709899902
40350,https://api.github.com/repos/saltstack/salt/issues/40350,issue,creat salt proxi servic systemd,descript issu question provid file systemd multipl process control systemd enabl start thought thank daniel,proxyid specifi custom configur think lean toward one sinc rest config pass pillar etc salt proxi file configur point proxi master alreadi exist awesom look need includ salt minion packag see rpm file thank daniel salt proxi servic mention satisfi need proxi sorri delay respond yes close see track,2,5,salt|scripting,70,0.07142857142857142,0.11595366150140762
40878,https://api.github.com/repos/saltstack/salt/issues/40878,issue,ssh modul spam warn md fingerprint,descript issu question instal salt state spew sever dozen time appli appear result add option warn appreci effort move md help user migrat howev caller file still call directli without hash user provid one simplest fix caller provid liter hash function sinc seem use valid key rather actual look fingerprint sure privat function take hash option argument first place seem caught earlier argument mandatori caus error rather ignor warn therebi forc caller pass user data pass none want warn version report,thank report fix spam opinion solv time submit pr greatli appreci otherwis tag core team take look thank daniel sanit state look howev caller fingerprint file still call directli without hash user provid one tri grab place hash need provid certainli miss tell see case abl state fingerprint hash type state file default need stay time break peopl state point releas miss configur option state rather call e g use even deal user provid hash allow specifi hash type problem use ssh auth present state manag user key hundr alert everi time highstat issu oh sure see updat earlier see mean work get fix today sorri everyon ad fingerprint hash type option state function well function execut modul call function ad option complet miss ad pleas give try let know goe abl specifi option work note warn go away default chang md sha upcom releas,9,23,ssh|spam|fingerprint|scripting|salt|hash|validate|sanitise|sha,233,0.09871244635193133,0.11519435793161392
36112,https://api.github.com/repos/saltstack/salt/issues/36112,issue,bsd shadow modul python pwd modul retriev password hash anymor,descript issu question sinc python sure found bug report seem read file anymor openbsd correct behavior think modul modul result modul password test fail salt tri updat passwd run side effect state user present alway return setup openbsd salt p openbsd packag step reproduc issu version report,submit pr coupl minut thank pr close pr review merg thank bunch ok thank merg,4,6,password|hash|scripting|salt,73,0.0821917808219178,0.11508512496948242
37819,https://api.github.com/repos/saltstack/salt/issues/37819,pr,fire wait ssh event boot new instanc,pr make ip new instanc commun master avail bootstrap script run open firewal master test written product,,4,4,ssh|availability|scripting|firewall,25,0.16,0.11503597348928452
58652,https://api.github.com/repos/ansible/ansible/issues/58652,pr,invok vault password script via origin path specifi,summari invok vault password script via origin path specifi pass execut vault password file name symlink point execut invok execut origin symlink name real path execut reli name invok determin behavior invok real path lose inform name symlink fix,,2,5,password|scripting,48,0.10416666666666667,0.11502822488546371
725,https://api.github.com/repos/Netflix/security_monkey/issues/725,issue,integrityerror integrityerror duplic key valu violat uniqu constraint ix item arn ad gcp project firewal rule name,hey guy bump issu two firewal rule gcp differ project name output anyon got,nice find thank report suspect need add project id avoid collis,3,5,integrity|violate|firewall,43,0.11627906976744186,0.11497523635625839
50223,https://api.github.com/repos/ansible/ansible/issues/50223,pr,win firewal rule remov invalid bypass action backport,summari backport issu type bugfix pull request compon name win firewal rule,,3,4,firewall|validate|bypass,21,0.19047619047619047,0.11457416415214539
36362,https://api.github.com/repos/saltstack/salt/issues/36362,pr,salt modul apk py add version function support,pr add version function support apk pkg modul issu pr fix refer without pkg state latest avail test written yes,thank,2,2,salt|availability,30,0.06666666666666667,0.11453776806592941
4778,https://api.github.com/repos/cloud-custodian/cloud-custodian/issues/4778,pr,azur add firewal bypass filter,firewal bypass filter storag sqlserver keyvault cosmosdb,,2,4,firewall|bypass,13,0.3076923076923077,0.11408703774213791
45188,https://api.github.com/repos/saltstack/salt/issues/45188,issue,salt state statu process alway return fals,descript issu question statu process salt state alway return fals test salt modul statu pid work expect setup step reproduc issu simpl sls script check process name salt match salt minion process salt minion check alway come back fals modul statu process call statu pid return list pid match salt version report,hrm definit bug fix thank daniel ok thank submit pr pr similar return data imagin return true fals pid list quit long check think return pid data stuff use state usual return directli highstat system use elsewher need data object return python need check length object check object empti daniel,2,9,salt|scripting,110,0.08181818181818182,0.11403480172157288
