postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
1856,https://api.github.com/repos/webpack/webpack/issues/1856,issue,chunkhash chang modul ids,unabl creat simpl repro issu hope describ peopl idea go sound similar two entri one requir imag use url loader entri anoth includ javascript app entri b make chang effect entri b built everyth found entri file name chunkhash even though modul ids chang exampl fyi plugin use assum specifi order step hash occur assum modul ids last chang occur hash uglifyjsplugin happen although happen chunkhash calcul matter guess chunkhash calcul sole content issu intend use long term cach anyon point happen mind take look continu try find simpl repro note probabl specif setup present,hash creat ids calcul hash includ modul ids happen use current version use diff appear resolv try seem peculiar like someth configur think plugin potenti side effect present like try disabl thing complic setup narrow root caus feel free close reopen find someth similar problem seem output chunk use filenam properti exist made simpl exampl show problem problem plugin still occur problem abl work around includ config see issu differ ids everyth els includ filenam plugin section ps interest still comment minifi version funni produc exactli hash without pathinfo comment definit file content elapppropertydata webpack md hashoccurrenceorderpluginchunkmanifestpluginwebpack chunk hashentri mastertestcas chunk hashchunk hashwebpack chunk hashchangechangechangeno changechangeno changewebpack chunk hashrecordspathrecordspathwebpack optim dedupeplugin recordspathwebpackchunkhashwebpack thank,2,17,hash|scripting,213,0.07981220657276995,0.46082884073257446
891,https://api.github.com/repos/facebook/create-react-app/issues/891,pr,creat asset filenam map build output,resolv webpack product configur creat file name contain map asset filenam correspond output file locat root output folder exampl newli creat project see map file think,thank pull request welcom commun requir contributor sign contributor licens agreement seem file order us review merg code pleas sign receiv error question pleas drop us line clathank thank sign contributor licens agreement accept code facebook open sourc project thank lgtm thank,2,5,asset|signing,75,0.06666666666666667,0.4594435393810272
10717,https://api.github.com/repos/eslint/eslint/issues/10717,issue,link miss url hash websit,document url hash hash use anchor destin page howev correspond gener websit url hash user click link websit end top destin page happen build delet everyth follow rel link target includ url hash instead build script delet text follow,,2,6,hash|scripting,45,0.13333333333333333,0.45632699131965637
1146,https://api.github.com/repos/bower/bower/issues/1146,issue,extend bower json specifi asset locat,terribl benefici specif bower json file allow packag maintain specifi locat asset allow us integr bower depend build process unambigu asset js css less font,,2,4,asset|integrity,32,0.125,0.4553738832473755
14890,https://api.github.com/repos/mui-org/material-ui/issues/14890,issue,webpack asset size vs chunk size,notic upon move file around strang differ size report webpack stat avail base pr weird asset size chang whole kb size chunk use stay pars gzip modul chang make sens chunk chang question differ asset chunk size seem chunk size stabl asset size sinc use previou solut closer bundlephobia com bundler deoptim,built tool help analyz webpack bundl size regress report directli github prs free open sourc worth check help,2,5,asset|availability,77,0.06493506493506493,0.454318106174469
7438,https://api.github.com/repos/webpack/webpack/issues/7438,issue,definit contenthash,anyon tell definit ad accord sourc definit hash content sourc code bundl result hash content work right use algorithm use,qa better gitter futur requir long term cach bundl contain faster simpl yes hash content feel free feedback hash content content sourc code faster algorithm webpack creat definit hash content loader util algorithm work simpl answer build hash complex hash content use word contenthash introduc behav total differ imo make sens lead misunderstand hope document confus webpack creat contenthash realiz give repli tell webpack show webpack src index js webpack config js first webpack use algorithm creat hash default secondli hope alreadi familiar concept exampl chunk contain modul properti good news need figur creat creat privat properti call gener modul id runtimechunk truemd bundl xxx jsxxxopenssl dgst md bundl xxx js equal definit know reason thank,2,12,hash|openssl,139,0.08633093525179857,0.4528402090072632
1331,https://api.github.com/repos/jaredpalmer/razzle/issues/1331,issue,contenthash instead hash,featur request contenthash instead hash think possibl chang hash mean make chang file new hash current behavior use mean per build hash use file everi build deploy invalid cach media resourc desir behavior use make stabl filenam across build long content file chang mean longer live cach static file addit context initi thought appli well bit confus config seem pass option support name seem valid option specifi instead exactli sure without spend time investig,,2,9,hash|validate,78,0.11538461538461539,0.4527358412742615
1330,https://api.github.com/repos/jaredpalmer/razzle/issues/1330,issue,contenthash instead hash,featur request contenthash instead hash think possibl chang hash mean make chang file new hash current behavior use mean per build hash use file everi build deploy invalid cach media resourc desir behavior use make stabl filenam across build long content file chang mean longer live cach static file addit context initi thought appli well bit confus config seem pass option support name seem valid option specifi instead exactli sure without spend time investig,,2,9,hash|validate,78,0.11538461538461539,0.4527357220649719
839,https://api.github.com/repos/gridsome/gridsome/issues/839,pr,blur svg id hash,pull request solv problem differ order imag queue asset file obtain less chang part support host netlifi,look good thank thank,2,2,hash|asset,26,0.07692307692307693,0.4517035186290741
615,https://api.github.com/repos/davezuko/react-redux-starter-kit/issues/615,issue,distribut script referenc asset host,js plugin user emb websit right use file url loader gener someth src url font icomoon eot slmpmq refer url look asset widget user websit server download refer specif domain even though script run,use explicit url solv issu misunderstand work sure step take still issu pleas ping reopen,2,4,scripting|asset,55,0.07272727272727272,0.45117348432540894
8251,https://api.github.com/repos/webpack/webpack/issues/8251,issue,webpack hash publicpath caus error includ chunkhash filenam,bug report stackoverflow question current behavior webpack packag project need upload dist file cdn improv visit speed need keep bundl cdn build hash uniqu bundl found hash publicpath caus error chunkhash filenam know remov chunkhash filenam resolv question still want know tini webpack config error info error chunk main entri chunkhash js cannot chunkhash contenthash chunk chunkhash js hash instead current behavior bug pleas provid step reproduc code show bug expect behavior doc current caus error filenam relev inform webpack version node js version oper system maco mojav addit tool none,issu activ least half year subject automat issu close activ next day issu close inact think still valid issu pleas file new issu addit inform,2,12,hash|validate,125,0.096,0.4505215585231781
897,https://api.github.com/repos/docsifyjs/docsify/issues/897,issue,asset hash,asset hash,pleas rewrit question english close,2,4,asset|hash,10,0.4,0.45013222098350525
520,https://api.github.com/repos/karma-runner/karma/issues/520,issue,chang preprocessor invalid cach,right solut sha content,,2,2,validate|sha,9,0.2222222222222222,0.4486481845378876
5172,https://api.github.com/repos/facebook/create-react-app/issues/5172,issue,runtim chunk inlin asset manifest,took bit figur guess say script goe file asset manifest e g add custom html page templat runtim chunk wonder handl guess folk asset manifest e g django integr similar read runtim chunk html broken anyway emit runtim chunk inlin normal get unus folk read manifest separ script,,3,6,asset|scripting|integrity,54,0.1111111111111111,0.4474513530731201
9414,https://api.github.com/repos/TryGhost/Ghost/issues/9414,issue,work asset hash,current state problem asset hash url ghost current use concept ad asset hash queri paramet ghost e g built asset e g theme asset allow us invalid asset file chang use queri param mark perform tool reason cach softwar cach url queri paramet asset hash core built file ghost js sdk almost never chang sdk read issu take care admin url chang regener asset hash ghost sdk fix ignor requir asset logic current rememb configur persist kept process everi restart config valu null forc regener one core build theme asset chang theme core build file new url well suck amount request built asset increas soon asset hash chang other deal endpoint requir endpoint host mani sdk requir configur endpoint host sdk initialis exampl allow configur said fallback embed admin url sdk realli easi find good exampl ghost special use self hoster pro plu configur custom domain etc static cdn url common approach singl product realli use ghost everi blog differ domain exampl facebook aws etc solut hash file path theme asset e g hash regener soon file content chang develop env theme chang develop product env write theme file disk everi time theme asset chang activ differ theme build differ min file origin ghost handl process e g keep theme hash set tabl css built asset simpli stick asset hash file chang next releas file content chang file path regener case sdk asset hash url stay long period time sdk built asset option version url e g disadvantag sdk chang releas rememb chang url option sound manual mainten option b simpli stick asset hash modifi sdk next releas file chang file path regener case sdk asset hash url stay long period time reconfigur admin url ensur invalid cach need document option c inlin sdk js page perform tool complain sdk complain realli seriou import minifi version sdk small kb theori block page render request js file render size small noth focu still option mean need asset hash sdk self hoster updat ghost newer version cli page cach site simpli serv includ sdk chang use page cach invalid releas favour stick css core built serv consist reason,sha hash file content oppos gener random one mean cach hit less request ghost restart sinc content hash chang whilst gulp specif someth,4,41,asset|hash|validate|sha,383,0.10704960835509138,0.44732391834259033
11819,https://api.github.com/repos/odoo/odoo/issues/11819,pr,fix account asset asset creat,creat asset invoic line system must check asset alreadi creat relat invoic asset alreadi exist asset remov use case purchas journal tick allow cancel entri supplier invoic line asset categori valid invoic cancel invoic draft valid invoic fix asset creat twice fix asset creat opw,,2,11,asset|validate,51,0.21568627450980393,0.44570392370224
11820,https://api.github.com/repos/odoo/odoo/issues/11820,pr,fix account asset asset creat,creat asset invoic line system must check asset alreadi creat relat invoic asset alreadi exist asset remov use case purchas journal tick allow cancel entri supplier invoic line asset categori valid invoic cancel invoic draft valid invoic fix asset creat twice fix asset creat opw,,2,11,asset|validate,51,0.21568627450980393,0.4455542266368866
4280,https://api.github.com/repos/facebook/react-native/issues/4280,issue,upgrad chang everi asset manual,check know new asset system upgrad new asset system chang everi imag folder requir src locat manual,write script yes unfortun that case suggest try write script lot asset deal got thank,2,6,asset|scripting,38,0.15789473684210525,0.4451128840446472
5247,https://api.github.com/repos/webpack/webpack/issues/5247,issue,add option commonschunkplugin use part hash valu,problem build error e g one optim plugin fail produc invalid bundl cach client fix plugin configur caus issu chunk hash valu remain therefor client ignor new bundl nice valu adjust gener new hash chunk e g concaten hash valu use rehash chunk hash,properti oh see look someth thank,2,7,hash|validate,58,0.1206896551724138,0.44499537348747253
3832,https://api.github.com/repos/parcel-bundler/parcel/issues/3832,issue,linker optim invalid bundl graph break bundl import,bug report current behavior reason common asset use main async bundl reexport async bundl use instead reexport asset pink graphic howev reflect bundl graph determin asset import bundl still instead bildschirmfoto um code environ softwar version parcel v,,2,4,validate|asset,47,0.0851063829787234,0.44325676560401917
546,https://api.github.com/repos/adobe-webplatform/Snap.svg/issues/546,issue,miss svg doc img asset,tri depend snapsvg django lead follow error backend tri collect static asset run folder download though referenc css doc avail origin sourc repo,,2,3,asset|availability,29,0.10344827586206896,0.44271382689476013
1882,https://api.github.com/repos/PatrickJS/starter/issues/1882,issue,usehash boolean histori pushstat fals made hash disappear,previou build wrote asset directori dom asset img browser navig correctli asset folder src pull new commit probabl chang config folder asset cannot found due asset img interpret app asset img found folder set,,2,8,hash|asset,43,0.18604651162790697,0.4420031011104584
8732,https://api.github.com/repos/atom/atom/issues/8732,pr,upload asset pre product releas beta stabl branch,previous ci upload asset build branch upload asset pre releas build branch normal releas build branch x updat build script creat upload asset pre product releas branch respect x creat branch branch verifi ci run draft pre releas creat popul asset x creat branch branch verifi ci run draft normal releas popul asset x add atom version number branch,,2,7,asset|scripting,68,0.10294117647058823,0.44155195355415344
1481,https://api.github.com/repos/parcel-bundler/parcel/issues/1481,issue,javascript file hash chang depend filenam chang,bug report notic new javascript file gener name old one even though content chang configur babelrc packag json cli command creat sampl project expect behavior content gener javascript file chang signific hash filenam current behavior see transcript content gener javascript file modifi hash chang possibl solut clear yet case mayb hash filenam calcul file content someth els context deploy new version app assum filenam chang content long cach expiri time file assumpt broken app fail load variou weird problem occur code environ softwar version parcel node npm yarn oper system ubuntu xenial linux mint,tri set build result differ file still hash filenam think mayb filenam packag bunch js file bundl togeth includ file actual bundl file part hash even depend file dug bit seem hash js bundl updat css file depend chang css file gener empti js string html depend gener js even empti string mean chang html caus hash bundl chang guess import html file offici support parcel yet perhap someth workaround plugin howev troubl figur around plugin help someon know work plan parcel much appreci try summar bit hash bundl filenam depend asset includ bundl asset emit output includ javascript css file file content use determin bundl hash calcul prior calcul file hash depend plugin emit file hash calcul base name file includ content asset content hash gener prior bundl hash url modul gener depend filenam bundl bit puzzl well implement workaround plugin run sort sub build calcul hash depend insert hash hash output seem structur parcel accomod idea file depend name file workaround work properli seem stall build issu remain recreat autom test parcel test creat plugin temporari workaround anyon affect issu descript problem huge issu make cach code split imposs submit fix accept reject sure els wonder peopl complain issu though mayb bad seem someth wrong pr see possibl find name thx btw nice solut thank btw huge bug inde reproduct repo latest version parcel nope easi reproduc make lazi load script chang deepest script content result entri script hash chang think reproduct repo use latest version parcel like fix reproduc test parcel sure still occur sry use parcel latest version npm version notic yet v sinc kind invis normal user use parcel face issu fix roll parcel suggest frank parcel one project use parcel regret use use webpack project better everi except initi setup effort sadli choic project look webpack parcel bundler support,4,32,scripting|hash|signing|asset,407,0.07862407862407862,0.4412301778793335
5434,https://api.github.com/repos/vuejs/vue-cli/issues/5434,issue,cannot contenthash filenam chunk file name web compon build,version environ info step reproduc vue config js command expect chunk filenam gener build contain chunkhash exampl dist foo c b b b min js dist foo c b b b min js actual happen chunkhash appear chunk file name setup work normal vue cli build work target wc async,current implement async web compon allow hash manual creat javascript code entri file mean write import statement file whose hash know someon come clever differ support thank answer okay chang featur request instead help solv browser cach issu feel free open featur request issu add link issu part descript,2,7,hash|scripting,109,0.06422018348623854,0.44085851311683655
46,https://api.github.com/repos/petehunt/webpack-howto/issues/46,issue,inject script index html file product,index html file need inject product env addit script gulp plugin gulp inject webpack exampl,believ go want html webpack plugin run check info repo config option thank look struggl issu specif solut thank anyon els hit search believ say separ templat environ dev prod vari script tag abl resolv pleas suggest thank exampl altern use add inject script index html dev config path js add path webpack config dev js guess prod similar webpack config prod js face issu end use config end someth cous use webpack config prod js webpack config dev js instead use process env similar situat want add cordova js script tag build solut share asset index page index html,3,10,inject|scripting|asset,122,0.08196721311475409,0.44059261679649353
1964,https://api.github.com/repos/odoo/odoo/issues/1964,pr,account asset asset creation base line quantiti histori depreci line,number asset creat invoic line impact version step reproduc creat supplier invoic add line product asset quantiti unit price asset categori asset valid invoic current behavior creat one asset subtot invoic line expect behavior creat asset line subtot line quantiti take price unit case discount histori depreci line asset form impact version step reproduc creat asset confirm creat move first depreci line current behavior histori show account move line associ depreci expens account expect behavior show histori account move line associ account depreci account,,2,11,asset|validate,95,0.11578947368421053,0.4381727874279022
2179,https://api.github.com/repos/parcel-bundler/parcel/issues/2179,pr,includ indirect depend bundl filenam hash,pull request chang bundl hash calcul includ depend exampl previous chang file bundl depend includ affect hash filenam result situat filenam chang even though refer bundl depend updat file see pr includ test case fail chang revert serv exampl issu,hi devon depend file outsid bundl filenam resourc includ bundl resourc filenam chang bundl filenam must chang client download new bundl think exampl kind demonstr pretti clearli true caus invalid need although prefer spuriou invalid app break browser cach resourc refer file longer exist think incorrect invalid occur depend file bundl bundl hash insert name bundl think happen depend root asset depend index html index html provid command line think case possibl adapt algorithm ignor asset bundl bundl sinc afaik alreadi affect hash ignor asset bundl hash insert name mind attempt confid right super intim parcel miss someth rather conserv extra invalid sinc spuriou invalid add bit load time miss invalid break app exampl use test bit contriv app html js css imag html js html css imag type depend make bit sens pr reject idea resolv issu creat plugin temporari workaround anyon affect issu observ gener document product mode updat requir updat got hash chang sourc untouch built code got updat includ updat path current parcel updat hash file file content result file chang updat hash sourc file chang make parcel unus probabl persist cach method inconsist state applic mismatch path end cach even point hash insid filenam got replac new version old one return updat filenam exist user cach alreadi old tri load old old name exist anymor result whole applic break trivial exampl descript exactli fail real world scenario readm pr seem resolv issu project owner want differ approach issu chang request pr gonna close parcel mainten mode pretti date anyway issu still resolv latest version parcel updat target latest version parcel merg ignor,4,20,hash|validate|asset|scripting,314,0.06369426751592357,0.4372660517692566
2361,https://api.github.com/repos/GoogleChrome/workbox/issues/2361,issue,includ non compil asset inject manifest plugin,librari affect workbox webpack plugin browser platform latest issu featur request descript javascript file seem want webpack compil never includ js file wrote plugin earli hook thiscompil hook thing move file dist folder know plugin use hook gather thing pass valid creat manifest depend thing workbox webpack plugin use object sinc file move hook plugin includ compil asset inject manifest know file left manifest file got idea mayb shoot best practic plugin use latest version,recommend approach folk handl copi exist asset output directori enough asset build pipelin pick reason add final manifest workbox v use configur asset contain hash url first exampl make sure gener uniqu hash file content add paramet asset alreadi contain hash safe second exampl bad thing copi transform file requir loop custom logic use custom plugin hook workbox webpack plugin take file exist compil asset still dist folder make sens sure given second option need flexibl anoth option option let specifi one function manifesttransform manipul precach manifest content insid function read filesystem refer output creat plugin etc recommend transform manifest remov revis url includ hash yes entri hash revis thank gener use alreadi contain revis info e hash lead less data transfer via network preach process assum set long live header server url easiest ensur url paramet configur workbox work manifest entri deriv asset list obvious appli asset custom plugin know thank info appreci meanwhil saw answer stackoverflow state skipwait riski think first scenario describ much huge risk risk happen tab open updat servic worker upload refresh one tab instal activ problem first tab click link view one hashbefor js cach second tab refresh remov happen view one hashbefor js request made network return remov server sum skipwait problem one tab refresh new servic worker updat server anoth tab click link whatev first tab result happen broken exist server agre,6,23,asset|inject|scripting|validate|hash|safe,313,0.07348242811501597,0.43579673767089844
1934,https://api.github.com/repos/FineUploader/fine-uploader/issues/1934,issue,featur request sha sum file key,fineupload default gener upload file name allow one upload exact file unlimit time possibl option fineupload calcul sha sum file upload hex hash sum key valu,reason fine upload th api particular read objectproperti key configur doc tip hook fineupload perform sha checksum sorri bug request th file use getfil api method anyth file byte,3,5,sha|hash|checksum,62,0.08064516129032258,0.4337392747402191
6293,https://api.github.com/repos/vercel/next.js/issues/6293,pr,fix hash static readm,descript fix incorrect assert configur file readm well add link line updat,,2,2,hash|scripting,17,0.11764705882352941,0.4328683018684387
2016,https://api.github.com/repos/marktext/marktext/issues/2016,issue,incorrect sha hash v dmg instal maco,descript x reproduc issu step reproduc download v dmg file output sha hash differ one written releas note version mark text v oper system maco catalina,updat help check right correct miss sha hash file,3,7,sha|hash|scripting,43,0.16279069767441862,0.4313697814941406
1155,https://api.github.com/repos/webpack/webpack/issues/1155,issue,webpack gener alway uniqu chunk hash,hello note sometim webpack gener hash chunk even file content chang due chang sometim propag experi error similar forc clear cach cdn make thing work use follow plugin given order let know need detail v,let know need detail yes nice send two differ file ident hash reproduc fix good news pleas share us wrong furthermor cannot see new version webpack alreadi releas fix hash referenc chunk includ chunkhash entri chunk entri chunk includ list url addit chunk load depend configur flag chunk whether need global hash chunk hash cach webpack throw error use chunk requir global hash e hmr enabl addit longer requir global hash entri chunk influenc chunkhash instead first chang ensur error uniqu second chang ensur use chunk filenam great still cannot find new releas someth instal updat miss someth featur ping abl find fix talk test thing environ issu persist problem file ident look hash differ differ machin machin hash stay v problem hash chunkhash differ differ machin git commit look absolut path root issu abl fix found work around problem need build circleci heroku hash moment fix approach look hmm tri still differ hash circl versu heroku perhap someth wrong new webpack complet clear whole config start react redux univers hot exampl ad webpack md hash per readm fix still get issu latest version afraid one fix found issu appear import librari import least one file exampl tri remov react import requir hash gener ident tri import one librari react librari start gener hash differ depend absolut path abl reproduc issu machin differ root path want see issu relat problem check issu yes found one well unfortun seem still outstand bug skill develop patch get gut webpack bit beyond moment look anoth solut use particular webpack version get error use latest version webpack dev server well use webpack webpack dev server version matter start develop issu product bundl well sent ipad nov pm dmitri polushkin notificationswrot use webpack repli email directli view github workaround work sorri ad insid webpack work use common chunk well work find differ build gener differ chunk refer within common chunk file mention common chunk plugin use webpack config use perhap reason error get look fix caus us lot problem subresourc integr cach content get serv match integr sha plan fix work webpack tag issu label forget thank bring thank bad bug use subresourc integr filenam overlap sometim cdn serv previous cach content match subresourc integr hash current bundl therefor js css gener webpack load yep sound pretti bad repo reproduc reliabl big help essenti took month build start happen use css js compil switch webpack x webpack beta sure somehow allow overlap file name hash use sri stat plugin gener subresourc integr stat essenti flow result failur took us figur go webpack gener css js file ci hash filenam sri plugin gener stat sha file includ attribut tag css js asset upload previou filenam exist overwritten upload content templat gener server static templat gener lambda use gener hash filenam sri make filenam collis due improp hash webpack cach content potenti serv content match sri attribut sha everyth break peopl wish reproduc happen seem start show late across mani applic mani travi ci build upload static asset resort use md webpack plugin seem work far understand two issu peopl complain differ hash although file content peopl complain hash although file content chang pleas note webpack hash final result chunk asset mean loader plugin execut thu possibl hash file content instal differ version loader plugin least use npm goe round instanc use tree shake hash differ file content unus code remov help reproduc error without plugin mayb error sri stat webpack plugin try remov much possibl locat error reproduc issu simpl code webpack set without plugin react librari use modul load modul believ explain year ago somewher use webpack bad alway need go fiddl url thrown thing still uniqu alway think start write darn date instead word look webpack releas without fix nope huge complic issu think simpl fix sight read back minim case showcas problem like help quickli put togeth repo made branch chang js slightli got differ sha saw past happen overtim deploy differ content hash differ knew subresourc integr broke got cach content e deploy chang content hash previou deploy cdn serv previou deploy content anyon want play around repo try reproduc feel free basic setup react css modul anyon use plugin work around problem gener hash final content file use work fine past month hash filenam differ entri file differ content normal behavior matter use result hash filenam child js filea js fileb js webpack config js switch solv problem name css file differ content vs recommend wrote precis fix problem guarante alway hash content solv two error thread summar even option fail compil whatev reason postcondit met see option issu activ least half year subject automat issu close activ next day issu close inact think still valid issu pleas file new issu addit inform,6,52,hash|sha|integrity|forge|asset|validate,834,0.06235011990407674,0.43065717816352844
1335,https://api.github.com/repos/artf/grapesjs/issues/1335,issue,question imag render upload differ imag exact name avail asset manag list,scenario imag imag jpg asset manag list renam differ imag imag jpg upload asset manag imag get upload updat exist imag new one tri use asset manag render method use remov method luck look clear cach somehow someon help thank advanc,remov current list upload one name thread automat lock sinc recent activ close pleas open new issu relat bug,2,5,availability|asset,73,0.0684931506849315,0.4304048418998718
2345,https://api.github.com/repos/GoogleChrome/workbox/issues/2345,issue,workbox webpack plugin inject manifest work beta,librari affect workbox webpack plugin browser platform e g googl chrome v android browser issu featur request descript request use workbox webpack plugin beta awar injectmanifest take care thing got servic worker src directori run config webpack make servic worker js file dist contain anyth importscript manifest run browser problem gener servic worker importscript anyth precach json js idea help,,2,5,inject|scripting,68,0.07352941176470588,0.4292648434638977
5790,https://api.github.com/repos/brave/brave-browser/issues/5790,issue,unpack crx brave miss metadata comput hash json file,curiou see unpack crx brave miss metadata comput hash json file imag right chrome differ report password issu complaint,,2,3,hash|password,29,0.10344827586206896,0.42829325795173645
2969,https://api.github.com/repos/eggjs/egg/issues/2969,issue,egg view asset umi,umi issu link umi base base path,translat issu egg view asset integr umi pictur umi issu link egg umiintegr develop mode imag import problem base larger imag base path directli imag found umi umi dev demo ping,2,4,asset|integrity,43,0.09302325581395349,0.42729973793029785
188,https://api.github.com/repos/parcel-bundler/parcel/issues/188,issue,file hash chang content updat,featur request expect behavior output file hash chang content updat current behavior file hash chang context build b f ec c c fce js gener chang main js build javascript file name still b f ec c c fce js sure expect behavior howev use webpack output file hash chang everi time content updat environ softwar version parcel v node v npm yarn yarn v oper system maco high sierra,far know expect behaviour chang file chang hash contain fragment use bundl gener asset js filenam hash howev base follow paramet build minifi serv file differ cach name reopen issu pleas imho oki chang hash develop build product build hash doesnt chang even content chang header effect use case add etc separ bundl rare chang cach happen ad one two lib wouldnt abl bust cahc never chang browser think alreadi file need ask server filenam current gener base hash content someth version e g publish new version url chang yes that good idea extra configur achiev cach bust happi current setup imo nice core user cach bust free close issu clearli add valu fix point view hash alway base content long term cach content base releas base one reason hard chang filenam need gener entir content file avail sinc asset process parallel sorri close issu incorrectli understand parcel expect behavior go overhaul cach system mayb easier add hash url queri level instead filenam easili cach app js hash without chang real best world creat random string build time perhap use filenam hash buildstamp ext buildstampd tostr addurldepend url json stringifi filenam addurldepend dist hash pngmtime dist hash ext dist hash ext mtime asset hashrm rf public asset rebuildservic nginx restartrm rf cach anoth issu report case someon face situat creat one predict result share solv gener content hash filenam static asset pleas help test use master branch releas hope come next week wonder great reactiv definit will test soon releas perfect cheer,4,25,hash|scripting|asset|availability,328,0.07621951219512195,0.4264252781867981
9520,https://api.github.com/repos/webpack/webpack/issues/9520,issue,comput contenthash gener file,featur request expect behavior document say substitut add uniqu hash base content asset asset content chang chang well howev actual match hash file e result ran file stackoverflow explain comput minif featur request comput minif post process step least provid option motiv case ad chang behavior nice properti allow proxi valid integr file compar hash filenam implement opinion chang point process comput know anyth webpack architectur idea hard will work webpack develop guidanc expert take stab,md file perf reason need chang use option nice properti allow proxi valid integr file compar hash filenam pleas clarifi work expect ask chang exampl awar chang hash algorithm use option ask make hash produc interpol filenam match actual hash file matter algorithm actual found plugin accomplish want perhap issu close sinc plugin solv still think make sens make default behavior pleas provid exampl match problem disappoint look plugin fix problem describ alreadi track problem solv webpack pleas provid exampl match problem terser minif never match actual hash file hash comput file gener thought chang requir addit refactor sinc plugin terser webpack plugin affect file content gener webpack plugin need stop differ hook instead allow alter file content gener one reason file main chunk depend hash file demand load chunk hash need includ sourc code card webpack board unsur make final version break lot plugin perform impact sinc e minim serial file got thank happi close issu track card mention instead point look troubl find issu sinc load asset cdn long live cach header roughli follow immut web app ran issu custom browser fail load cach asset sinc fail sub resourc integr check filenam differ expect sha whole immut web app pattern reli assumpt asset never chang result complet new asset file assum fulfil requir guess dig deep enough duplic issu activ least three month subject automat issu close activ next day keep issu aliv still see chang sourc map gener affect contenthash ran read variou interlink issu across repo plugin repo encount e g whether chang make webpack later recommend handl plugin today webpack case similar terser optimis asset late possibl compil notic partial appli updat hash version option terser ensur hash chang terser plugin option chang make sens seem make assumpt given version terser option output content alway applic terser specif case plugin abl guarante determin wors assum determin subtl bug make case ensur file ultim output disk webpack reflect chang made plugin apolog right issu question abl find doc best practic around updat asset chang step current consid loop asset compil modifi manual updat name includ new calcul contenthash delet old asset entir e g feel bit odd requir manual replac refer old sourcemap etc sourc new hash name advic document best greatli appreci especi go end includ webpack due backward incompat concern mention,5,33,hash|asset|validate|integrity|sha,468,0.07051282051282051,0.4256141781806946
1064,https://api.github.com/repos/GoogleChrome/workbox/issues/1064,pr,hash asset sourc non chunk asset,r high level logic use pr filepath present part chunk continu use hash associ chunk field creat everyth part chunk hash field prior pr hash associ overal compil use hash precach manifest sort content part name manifest file instead overal compil hash chang mean less like user end redownload individu asset chang deploy refactor thought readabl improv precach manifest stabl sort make test logic simpler well,manual resolv conflict packag json land,2,9,hash|asset,79,0.11392405063291139,0.4245682954788208
1690,https://api.github.com/repos/brunch/brunch/issues/1690,issue,improv static asset pipelin,current mean asset case lint html syntax valid attribut etc optim json svg raster imag current method asset get misus optim see howev great templat singl plugin js html templat case asset compil jade handlebar nunjuck html yaml json solut list method work asset happen per file,,2,6,asset|validate,52,0.11538461538461539,0.420917809009552
5684,https://api.github.com/repos/webpack/webpack/issues/5684,issue,chang delegatedmodul paramet affect hash chunkhash,want request featur report bug bug current behavior deleg modul paramet factor comput chunk hash compil hash chang e g regener dll file differ modul ids name hash modul refer dll stay current behavior bug pleas provid step reproduc clone reproduc gener dll use gener app bundl note hash gener filenam deleg modul paramet note checksum file gener dll use anoth configur ad hashedmoduleidsplugin note hash chang modul ids insid dll chang string rebuild app see hash output filenam stay deleg modul paramet chang comput checksum see content file chang filenam chang diff caus problem app bundl cach long term experienc problem product user receiv new dll got old app bundl refer differ modul id insid dll expect behavior chang delegatedmodul paramet affect hash chunkhash suggest fix think function implement featur request motiv case chang behavior pleas mention relev inform browser version node js version webpack version oper system webpack node,ad pull request demonstr fix,3,18,delegation|hash|checksum,163,0.11042944785276074,0.42082929611206055
22571,https://api.github.com/repos/gatsbyjs/gatsby/issues/22571,issue,gatsbi sourc content gatsbi develop fail ad entri asset,descript implement websit client use content gatsbi everyth go well ad hundreth entri asset content space run command get error request fail give us inform go wrong see includ screenshot soon remov entri asset space everyth work expect step reproduc add entri asset content space run expect result actual result environ,think encount issu well abl resolv,2,5,asset|scripting,67,0.07462686567164178,0.41977638006210327
815,https://api.github.com/repos/jantimon/html-webpack-plugin/issues/815,issue,inject asset non html templat,descript current project use aspx file page structur integr c plugin inject asset possibl plugin support aspx file error messag stack trace config environ webpack,use lodash templat process file raw loader file loader work templat engin whose syntax compat aspx page mayb try handlebar loader tri raw loader file loader emit new file dev server handlebar raw loader inject asset templat target separ folder webpack projet separ asp net project tri put aspx emit dev server asset inject need asset inject aspx asp net project folder close move away aspx file project relat hope plugin soon issu automat lock sinc recent activ close pleas open new relat bug,4,12,inject|asset|scripting|integrity,115,0.10434782608695652,0.41952797770500183
1677,https://api.github.com/repos/nuxt/nuxt.js/issues/1677,issue,hashcod nuxt build hashcod nuxt gener,want static resourc dist folder nginx server render nuxt build nuxt start hashcod js file css file server page work error question avail nuxt js commun c,hi explain issu filenam js file dist folder differ nuxt dist folder static resourc dist folder nginx server page work error js file return want exec new command thing nuxt gener nuxt build gener hashcod webpack hashcod js file dist folder nuxt folder thread automat lock sinc recent activ close pleas open new issu relat bug,2,6,hash|availability,90,0.06666666666666667,0.4195234477519989
195,https://api.github.com/repos/leanote/leanote/issues/195,pr,chang md bcrypt strengthen password hash keep md,bcrypt md,,3,4,crypt|password|hash,11,0.36363636363636365,0.417957603931427
